,id,tweet,label
414,1252658460069638150,RT @CDCgov: Together we can help slow the spread of #coronavirus. Learn ways to protect yourself and others at https://t.co/iH2iRfg300. #CO…,genuine
415,1241394605578469377,"We have sad news to share today. We've been informed by @HealthAllegheny of a death of a resident due to #COVID19.

There are now 2 deaths in Pennsylvania caused by this virus since we first detected it here 2 weeks ago.",genuine
416,1255240441466884098,"Coronavirus lockdowns are a matter of life and death—we know because we ran the numbers.

Epidemiologists and computer scientists at Harvard and MIT prepared models that demonstrate the effect lifting lockdowns could have on COVID-19 death rates. https://t.co/FkVw8N8BQx",genuine
417,1249835855239434241,Has stress from dealing with the #COVID19 epidemic been affecting your sleep lately? Getting enough quality sleep is vital for well-being.  Read more on how to get a good night's sleep: https://t.co/tPrfIeh6vr https://t.co/BOh3Mic0vf,genuine
418,1261305081586212864,"RT @DHSCgovuk: Everyone has a part to play to help reduce the spread of coronavirus 🔽 

#StayAlert | #COVID19 https://t.co/57nV8yNRbF",genuine
419,1251176869967380484,"#COVID19 Update (as of 4/17/20 at 12:00 am):
• 1,706 additional positive cases of COVID-19
• 29,441 total cases statewide 
• 756 total deaths statewide
• 117,932 patients tested negative to date

County-specific information + statewide map: https://t.co/7pzosEXhEX",genuine
420,1259140416852709376,"RT @CanadianPM: Watch live: Prime Minister Justin Trudeau addresses Canadians on the #COVID19 situation from Rideau Cottage, in Ottawa. htt…",genuine
421,1236961891567775744,"RT @eBug_UK: Yesterday saw the biggest leap in #COVID19 cases that the UK has seen so far, but we can all do our bit to slow the spread.…",genuine
422,1248003599709265920,RT @ESDC_GC: The Government of 🇨🇦 has introduced a series of measures to support Canadians during the #COVID19 pandemic and some of these m…,genuine
423,1253020747452342279,Get the latest updates about #COVID19 on our website: https://t.co/TVJ3KHe88o #covid19MA https://t.co/MZnombFmoP,genuine
424,1246298220617027588,"#IndiaFightsCorona:

As we observe #Lockdown21, let us take care of our mental health too. Let us include yoga &amp; meditation in our daily routine. 
For concerns related to mental health, please call #NIMHANS Helpline number 08046110007.  

#CoronaOutbreak #SwasthaBharat #COVID19 https://t.co/tnKIrVmVId",genuine
425,1264614705752047617,RT @lourdesgnavarro: In a week with 100-k deaths of covid-19  this conversation with the Dad of a Covid nurse who died broke me. https://t.…,genuine
426,1245585233954521091,"#IndiaFightsCorona:

Know about the answers to some frequently asked questions regarding #COVID19 with our #COVIDFAQ. 
Keep yourself up to date with the correct information and help us to help you. 

#SwasthaBharat #CoronaOutbreak #HealthForAll #Lockdown21 https://t.co/IAbkqBUeth",genuine
427,1238486028027117570,RT @paulpogba: #Dab to beat #coronavirus. Follow @WHO advice to Be Ready for #COVID19 https://t.co/Ej0FqcHbj5 https://t.co/4DhQ7NsZYk,genuine
428,1250934508779720705,"@RealJamesWoods Covid-19 USA unofficial update 4/16
Cases 675,640 (+33,878) 5% up .3
Recovered 57,271 (+8758) 8.4% up .9 %
Deaths 34,522 (+3451) 5.1% up .7
*https://t.co/mGgXLPT9sn list case totals 632,548 and deaths 31,071 
5500 deaths nursing homes 20%
total recovery is 62% and death 38%",genuine
429,1235260307171397634,RT @WHO: #AskWHO on #COVID19 vs flu. Ask your questions to our expert @SCBriand https://t.co/MgLf1qC5UW,genuine
430,1241691781059743745,"RT @TheRickWilson: Hardest possible no

DOJ seeks new emergency powers amid coronavirus pandemic - POLITICO https://t.co/Eu7sSmVTSz",genuine
431,1257415944021966853,"6/8 Going forward, adapting #publichealth #TestandTrace and prevention and control tools, guided by #science and our increasing evidence-base, will be a big part of managing #COVID19 for the months ahead.",genuine
432,1255178036217090048,"Not one mention to vitamin B, C, D, zinc, glutathione in the section ""How to prevent..."" from the #COVID19 
@CDCgov only mentions ""There is currently no vaccine to prevent...""
Wow!
I wonder why?!
#Agenda #GatesFoundation #SayNoToBillGates #MyBodyMyChoice

https://t.co/5UscYuIKEo https://t.co/53IrTBFdsZ",genuine
433,1238544314440925185,"A 68-year-old woman who had tested positive for #COVID19 at #Delhi's Ram Manohar Lohia Hospital succumbed to the virus on March 13, 2020 making her the second confirmed #Coronavirus death in #India. #coronavirusinindia #CoronavirusPandemic

https://t.co/EzI2QTNu9E",genuine
434,1238757997595299840,"How to handwash?

Use 🧼 and 💦 for at least 40-60 seconds

#SafeHands #coronavirus #COVID19 https://t.co/HdPFtTW32j",genuine
435,1262473414717120514,"#COVID19 can be difficult for kids to understand, especially if they know someone who is sick. We have resources that you can use to help your kid(s) understand what’s going on and how they can help. Learn more: https://t.co/0e8x0RsJzf https://t.co/QbQn7fEEfW",genuine
436,1260673466883284999,"RT @NYSDHSES: Amid Ongoing COVID-19 Pandemic, Governor Cuomo Announces Fourth Region Hits Benchmark to Begin Reopening May 15th  https://t.…",genuine
437,1253556874789568512,"@mercycorps A new book called ""I Love You Enough"" by @ThatEmilyWilson does a great job of transforming masked friends and neighbors from a vision of fear to a sea of love in the time it takes to read the short book. 

I highly recommend it!  https://t.co/ZMzQKSOpB8

#parenting #COVID19 https://t.co/pWDHc5E668",genuine
438,1239619070464528385,"RT @DrTedros: .@WHO advises that all confirmed #COVID19 cases should be isolated in health facilities, to prevent transmission &amp; provide ad…",genuine
439,1235810032911962118,"A compilation of clips of Chinese President Xi Jinping visiting the Northwest region Ningxia Hui in 2016 is viral with false claims that he made a trip to Muslim majority areas to understand why #COVID19 virus has not affected them. #coronavirus #COVID

https://t.co/Q98ZNwVfeY",genuine
440,1234147986130604033,RT @GeorgiaLogCabin: Democrats fail corona virus fact check https://t.co/LoYfALuoOf,genuine
441,1258272702193860608,".@drharshvardhan : today is a momentous day when along  with @moayush, @CSIR_IND &amp; @ICMRDELHI , we are taking the next step to harness the immense potential of Ayurveda through rigourous R&amp;D, beginning with #covid19 response &amp; management.
@PMOIndia
@shripadynaik @PIB_India
@ANI https://t.co/F5MD4fm926",genuine
442,1251109685069045760,"RT @PIB_India: Some forecasting tools have been shared with the states, based on which states can assess the future requirement of COVID de…",genuine
443,1243847802628661249,"A blogpost falsely claims that the #CoronavirusOutbreak was concocted to hide the spread of a bioweapon that was accidentally released near Wuhan's wild animal market. #BOOMFactCheck #FakeNews #coronavirus #CoronaVirusFacts #COVID19 #CoronavirusLockdown

https://t.co/xkIlkc3H84",genuine
444,1245112185325531136,"To avert a #COVID19 catastrophe, governments must do all they can to protect the rights and the health of everyone. Protecting the rights and the health of all people will in fact help control the spread of the #coronavirus. https://t.co/vDa4UnT4A2",genuine
445,1263771829904302085,"#IndiaFightsCorona:

Learn more about home isolation for the management of suspected/confirmed #COVID19 cases. 
Watch to understand better at https://t.co/j3aTT7lpRh

#CoronaOutbreak #SwasthaBharat #Lockdown4

@PMOIndia @drharshvardhan @AshwiniKChoubey @PIB_India",genuine
446,1243221941416230914,"""The #COVID19 pandemic is accelerating at an exponential rate.

The first 100,000 cases took 67 days.

The second 100,000 took 11 days.

The third 100,000 took just 4 days.

The fourth 100,000 just 2 days.

Without aggressive action in all countries, millions could die""-@DrTedros",genuine
447,1250379267042504705,What a great woman what a brilliant health team. Thank you so much @Austin_Health for helping Maureen at the tender age of 94yrs beat the COVID 19 virus. https://t.co/LG7MMv4aVi,genuine
448,1221156855017287680,"RT @JeromeAdamsMD: Getting questions about #coronavirus - 

1) https://t.co/eBLa0mmNoQ estimates current risk of coronavirus to U.S. citize…",genuine
449,1244844369175146496,"The video is viral with captions separately claiming that the video is either from Banaras or Mangaluru. BOOM found out that the video was not from India. #BOOMFactCheck #FakeNews #coronavirus #CoronaVirusFacts #COVID19 

https://t.co/tYnwKf3NtW",genuine
450,1240221595609825280,"RT @DrTedros: This has got to be the #SafeHands video of the day! Thank you, @Rakeshthkr83, for sharing it. #HandHygiene starts in childhoo…",genuine
451,1265566683546243076,"To ensure routine #healthcare is not neglected due to #COVID19 pandemic, Juli Phukan &amp; Rimpi Bordoloi, Auxiliary Nursing Midwives, continue to provide antenatal care to pregnant women🤰&amp; administer #vaccines💉to children in an Assam village in NE India.

👉https://t.co/tV92DPWQui https://t.co/TIIpagpEPo",genuine
452,1223114090945449985,"RT @factfulness: The New corona virus is now a global outbreak. Help spread @WHO ‘s myth busting: https://t.co/7UBM2uWzhl There’s no cure,…",genuine
453,1247456581886803968,"#IndiaFightsCorona:

Simple measures can help to alleviate the stress related to #COVID19 during #Lockdown21. 
For psycho social support please call #NIMHANS toll free no 080-46110007.

https://t.co/R2pBukpAx1

@PMOIndia @drharshvardhan @AshwiniKChoubey @PIB_India @DDNewslive",genuine
454,1223113481286635521,"RT @factfulness: The New corona virus is now a global outbreak. Help spread @WHO ‘s myth busting: https://t.co/7UBM2uWzhl There’s no cure,…",genuine
455,1259105842424512513,"Effective treatments for Covid-19 have not yet been identified, but earlier experience with SARS and MERS has led to trials of existing agents, including lopinavir and ritonavir. #COVID19 https://t.co/JvuFjgNrEM https://t.co/5i7QRhXeDl",genuine
456,1216827256745553921,DYK? Two screening tests can help prevent cervical cancer. The Pap test looks for cell changes and the HPV test looks for the virus that can cause these cell changes. Learn more about #CervicalCancer screenings: https://t.co/CEQLnBYgZW https://t.co/HrUVK4sjt7,genuine
457,1245043056459407362,RT @CalAging: It can't be said enough - proper hand washing can flatten the curve. Protect yourself and others. #COVID19 #StayHomeSaveLives…,genuine
458,1242153377611632640,"RT @DrTedros: The #COVID19 pandemic is accelerating. It took 67 days from the 1st reported case to reach the first 100K cases, 11 days for…",genuine
459,1241058531249459202,RT @GovMurphy: BREAKING: We’re requiring hospitals and Federally Qualified Health Centers to WAIVE patient #COVID19 testing fees for the un…,genuine
460,1256001148080861184,"Social media headlines caused some to wrongly believe the White House is selling commemorative COVID-19 coins. The coins are being sold by the White House Gift Shop, which is a private online company based in Pennsylvania. https://t.co/Fe81S9Us91",genuine
461,1246482667941625862,"CDC #COVIDView reports that visits to outpatient providers and ERs for illnesses with similar symptoms to #COVID19 are high compared to what we normally see at this time of year. Currently, there is little flu circulation. https://t.co/zyA16p1Nxc https://t.co/JG88vADmTZ",genuine
462,1252902897416839168,"""We’re especially concerned about the potential impact of the #coronavirus in countries that have suffered from years of conflict &amp; fragility""-@DrTedros #COVID19",genuine
463,1243328343233060864,"CDC

Parents: Stay flexible with a learning schedule while kids are home during the COVID-19 outbreak. Keep bedtime and morning routines consistent during the week. Structure the day for learning, free time, healthy foods, and physical activity. See more: https://t.co/XZhqYGEQxa https://t.co/7Bg1rshCQm",genuine
464,1260810259192401921,"RT @COVIDNewsByMIB: #IndiaFightsCorona:

📍 Preventing #COVID19  at Workplaces

↗️Make sure your workplace is clean &amp; hygienic.
↗️ Regularly…",genuine
465,1215438789234946050,RT @girlshealth: Have you heard of #HPV? It stands for human papillomavirus — a common virus that can lead to cancer. But there is a vaccin…,genuine
466,1247167581254893577,RT @CPHO_Canada: 2/7 The majority of #COVID19 deaths in Canada have been among those aged 80 years or older. Keeping seniors safe is a crit…,genuine
467,1248341911611609088,".@SecMandyCohen: We still have a long way to go, but together we are accomplishing what we set out to do – we are slowing the spread of this virus so fewer people get sick at the same time and our hospitals are there for those who need care.",genuine
468,1265783618854703109,"RT @LtGovHochulNY: As I’ve said before the impact of the #COVID19 pandemic is hitting women the hardest. 

We need more women in leadership…",genuine
469,1247988802460753923,"ADPH is seeking donations of #facemasks for home health care patients. Contact Dr. Choona Lang, Homecare Division Director of the Bureau of Home Health and Community Services (https://t.co/RRjvoxurTt) at 334-206-5696 or by email Choona.Lang@adph.state.al.us. #COVID19 #coronavirus https://t.co/MwAQJgeoCr",genuine
470,1264284002132860929,"4/5 Wearing a non-medical mask or face covering, when you can’t keep a 2-metre physical distance, especially in areas where #COVID19 activity may still be occurring provides an additional layer of protection to help prevent spread. https://t.co/EDe54HVEtq",genuine
471,1234956783715790850,"You can do your part to protect yourself against infection and help prevent the spread of #COVID19 in Canada 🇨🇦. 

For more info: https://t.co/SmBqHWtLWx https://t.co/R7kqQQ0wsF",genuine
472,1247223612219817984,"A message or same text as a image looking like a letter with WHO logo at top is viral on Social media like wildfire claiming a Lockdown protocol.
Following  #Corona #coronavirus #COVID19 #LockDown #protocol #steps #WHO https://t.co/qTkjVdfwtd https://t.co/njpllM2l8u",genuine
473,1260645997786525697,RT @CPHO_Canada: #PHAC is using a crowd-sourcing system to track #COVID19 across Canada. See what fellow Canadians are reporting in your ar…,genuine
474,1220995071853694976,"RT @WHO: @DrTedros Reduce your risk of #coronavirus infection
https://t.co/PKzKaO2yfK https://t.co/bLmr4z3y1t",genuine
475,1252252393770795008,RT @DBHDD: The Georgia COVID-19 Emotional Support Line provides 24/7 free and confidential assistance to callers needing emotional support…,genuine
476,1238489073456689153,"As of March 11, 81 state and local public health labs in 50 states and the DC have successfully verified and are using COVID-19 diagnostic tests. Contact your state health department regarding questions about testing. For the latest on testing from CDC: https://t.co/7IRVqRCIXV https://t.co/MDbikv8unC",genuine
477,1239629747275141120,RT @WHO: Media briefing on #COVID19 with @DrTedros. #coronavirus https://t.co/VkQTd7Lud8,genuine
478,1256289786995900417,This letter describes a cohort of 100 children younger than 18 years of age with RT-PCR–confirmed Covid-19 who were assessed in 17 pediatric EDs in Italy. The descriptive results are compared with previously published results involving children in China and the U.S. #COVID19,genuine
479,1245969282472837120,"Stay connected to your family, friends and work colleagues through phone, email and social media. #COVID19 #COVID19au https://t.co/1GuMaPKKie",genuine
480,1228123003965362176,"Misinformation hinders #COVID19 efforts. @DrTedros has said: “Everyone has a duty to share wisely, click carefully and not feed the trolls”. Spread #facts, fight misinformation, consult credible sources. #coronavirus #2019nCoV",genuine
481,1265372131799556097,Get the latest updates about #COVID19 on our website: https://t.co/TVJ3KHe88o #covid19MA https://t.co/ziLUtpVBOs,genuine
482,1262684566587932672,"#IndiaFightsCorona:

Learn more about home isolation for the management of suspected/confirmed #COVID19 cases. 
Watch to understand better at
 https://t.co/j3aTT7lpRh

#CoronaOutbreak #Lockdown4
@PMOIndia @drharshvardhan @AshwiniKChoubey @PIB_India @CovidIndiaSeva @MIB_India",genuine
483,1258029715035652103,RT @CPHO_Canada: Thanks @CHEO for reminding us about the importance of #handwashing (and the time before #COVID19 when I had a fresh hair c…,genuine
484,1221153710124032000,"So #coronavirus is spreading. I mean, the hashtag is spreading on Twitter, and it seems to be an outbreak of the stupid. I thought I'd point instead to the WHO bulletin on the matter.
https://t.co/3cnuGYPxtZ",genuine
485,1244726787340460033,"RT @SteveAHorn: Join us live at 5 PM ET for the hour or so on ""Stir Crazy,"" our new #COVID19 live show at @TheRealNews! We will talk about…",genuine
486,1241850536120516608,"Get the answers to common #COVID19 questions on the #MayoClinicQandA podcast with Dr. Greg Poland, a Mayo Clinic infectious diseases expert: https://t.co/KMFHtzhCKA. #coronavirus https://t.co/zgYHDfgBks",genuine
487,1257976330290954240,"We have worked with the @NCSC throughout the development of the NHS #COVID19 app to ensure privacy and security.

Watch their explainer below to learn more about how the app works 🔽 https://t.co/am0ejZWsKs",genuine
488,1255113193313222656,"""Parliaments can:
-build accountability through oversight of governement emergency management policies &amp; programs
-can ensure a multisectoral approach for all-hazards disaster risk management in countries""-@DrTedros #COVID19",genuine
489,1220934534901850112,"RT @WHO: Q: What can I do to protect myself from #coronavirus?

A: https://t.co/PKzKaO2yfK https://t.co/eNhlhR0PEq",genuine
490,1259647083054878721,"Covid-19 school closings may spur childhood obesity, experts warn https://t.co/cxEEAR3kJQ",genuine
491,1250530108097601538,"People are sometimes told the coronavirus ""doesn't care how rich you are.""

And while that's true, experts say, people with money can escape the virus much more easily. It buys them social space. And they're more likely to have a job they can do from home.
https://t.co/KDmDaJAlfj",genuine
492,1251208684102918144,RT @GovernorVA: Join me live at 2:00 PM for the latest updates on #COVID19 in Virginia: https://t.co/jP8NsnkOdX,genuine
493,1262367332086808576,"Everyone in the #southwest has a part to play to help reduce the spread of coronavirus. Find out more about what you can and can't do here:

#StayAlert | #COVID19 https://t.co/KECVaFXSaN",genuine
494,1220683258460962816,"References:
(1) https://t.co/rqH34pzdS0
(2) https://t.co/kfXKbQjCfq
(3) https://t.co/SySE4AuGIu",genuine
495,1256991956758126598,"Like Dr. Oz, who has the ear of America’s president, Malysheva has the ear of Russia’s. And like Dr. Oz, she has never been more dangerous than right now in the midst of the COVID-19 pandemic https://t.co/mJ1RZ2cETW",genuine
496,1232755971023409156,"The emergence of COVID-19 is a global public health concern. But we are also in the height of flu season.

State Epidemiologist Dr. Tina Tan discusses infection prevention measures and the 2019-20 flu season with @Contagion_Live . 

https://t.co/s2DEDuhKWC",genuine
497,1263856877416439808,RT @HHSGov: Fear and #anxiety about #COVID19 can be overwhelming. Take care of your mental wellness by unplugging occasionally. Find more t…,genuine
498,1222252412058132480,"""The Centers for Disease Control and Prevention (CDC) is closely monitoring an outbreak of respiratory illness caused by a novel (new) coronavirus first identified in Wuhan, Hubei Province, China""

See authoritative resources &amp; references here:
https://t.co/Gm1rbyayQU",genuine
499,1246482672970498049,RT @GovMurphy: Holding a COVID-19 briefing. WATCH: https://t.co/xEKsfUV210,genuine
500,1257307616742498305,RT @DrTedros: Merci beaucoup 🇫🇷 President @EmmanuelMacron for your pledge of €510M to the global #COVID19 response &amp; for your trust in @WHO…,genuine
501,1241953446460182529,"Don’t be #COVIDIOTS 

Read #MythBuster by @WHO

#coronavirus #IndiaFightsCoronavirus 

#coronaupdatesindia

https://t.co/6we7kkoSNc",genuine
502,1220872708721954816,"@Gottabfishin @MsAvaArmstrong here is a link to the CDC that explains the virus and where it began.  bottom line is animals; mainly camels and bats. 

https://t.co/JEDwu8oLSY

hope this helps and you have a pleasant evening.",genuine
503,1248547699319865344,"""The key purpose of the Intl Health Regulations is to prevent &amp; respond to the intl spread of diseases, while minimizing interference with intl traffic, which in this case means supplies of medical goods, food &amp; other essential items &amp; personnel""-@DrTedros #COVID19",genuine
504,1255902975664558085,"TODAY at 6PM @CMO_England delivers an online lecture on what is known about #COVID19 so far. 

Watch the live stream here 
▶️https://t.co/vVRurMzoAz

@GreshamCollege | #GreshamLectures https://t.co/KnTauwqbJA",genuine
505,1243137510324101121,"You may be susceptible to #COVID19 if you have a #noncommunicabledisease or a pre-existing condition such as:

👉High blood pressure
👉Diabetes
👉Heart disease
👉Heart attack or stroke
👉Chronic respiratory conditions
👉Cancer

#StayHealthy #StaySafe #StayHome 

#CombatCovid19 https://t.co/cyW4pyDzvI",genuine
506,1265696773705777154,"""Millions of people around the world are coping with #jobloss caused by the #COVID19 pandemic. Whether it’s temporary or permanent, unemployment can lead to stress, #anxiety, #depression and other #mentalhealth challenges."" Via @seattletimes  https://t.co/SvH611PJty",genuine
507,1249128864409890816,"If you would like to volunteer during the COVID-19 public health emergency, the Commonwealth is seeking people from both medical and non-medical professions. Sign up here: https://t.co/Sb9IkaehK6 #covid19MA https://t.co/QmHNNWmUfu",genuine
508,1230960383411834886,"The symptoms of coronavirus range from fever, a cough, sore throat or shortness of breath. Find the facts: https://t.co/gBhi7WwF4q

#coronavirus  #COVID19 https://t.co/KYoXKxzPGy",genuine
509,1254788671628120066,"Using data from the COVID Tracking Project, we’re following how each state is responding to Covid-19. Here's where we stand this morning. https://t.co/r0HDQhTbFp https://t.co/yIGcnbdApW",genuine
510,1248599190403461123,"RT @CDCgov: Wearing a cloth face covering CORRECTLY can help prevent the spread of #COVID19 to others. When you go out on essential trips,…",genuine
511,1260857535013228547,"#IndiaFightsCorona:

As we contribute in our own ways through social distancing &amp; observing personal hygiene, let us salute our #CoronaWarriors who are at the frontline of #COVID19 response

https://t.co/0fR4pLSk22

@PMOIndia @drharshvardhan @AshwiniKChoubey @PIB_India @MIB_India",genuine
512,1236852003990417411,"@AuCommander 1/2: There have been reports in the media of a dog testing positive for the virus. However, evidence supporting this is limited &amp; there's no evidence that dogs can transmit the virus to humans/other animals. Based on current evidence there's no reason for dogs to be isolated.",genuine
513,1233887490576175104,"Updated: six new cases of #COVID19 in #Canada were confirmed today. There are now eleven cases in #Ontario, eight in #BritishColumbia and one in #Quebec. 
For the latest updates: https://t.co/aAna1dLeRM",genuine
514,1244753771571351552,The authors hypothesize that angiotensin-converting enzyme 2 (ACE2) may be beneficial rather than harmful during lung injury and suggest that RAAS-inhibitor withdrawal may be harmful in some high-risk patients who have been exposed to Covid-19. #COVID19 #SARSCoV2,genuine
515,1245661362161762309,RT @WHO: The full briefing on #COVID19 by @DrTedros 👇 https://t.co/WYqA7W4c5u,genuine
516,1242798746473242624,RT @GovCanHealth: How is #COVID19 transmitted? That’s one of the many questions our virtual assistant can answer. Meet them today: https://…,genuine
517,1222342452440420352,RT @mooncult: @johnsmi32279752 @Tom_Winter @bronzeagemantis @QuintusCurtius @BenWestgate_ unreal. https://t.co/NxWhISZnAS,genuine
518,1249714706857615363,"NIAID-funded Michigan study shows 4 common human #coronaviruses are seasonal, like flu. The coronavirus that causes #COVID19 was not examined in this study. https://t.co/Wae5DqcHtR https://t.co/3wnHfY3YST",genuine
519,1234890930966204418,RT @WHO: LIVE: Daily media briefing on #COVID19 with @DrTedros #coronavirus https://t.co/OtHOL9LXcL,genuine
520,1237206284086259713,RT @CDCgov: CDC Briefing Room: Dr. Nancy Messonnier gives an update on #COVID19. For more info visit https://t.co/1ifchVQ9jm https://t.co/5…,genuine
521,1241346395329761281,"RT @CPHO_Canada: To prevent #COVID19 spread in high risk settings, prioritize: 
•health care facility workers 
•hospitalised patients w/ re…",genuine
522,1252567764574732288,Everyone's been affected by #COVID19 in some way. It's not surprising 80% adults are worried about the effects of #Coronavirus on their life - with around 47% adults experiencing increased #Anxiety. We've updated our #EveryMindMatters #MentalHealth resource https://t.co/hWCckTmSfW,genuine
523,1254793751043719169,"""WHO played a key role in the development of the #Ebola vaccine &amp; we’re doing the same for #COVID19.

Developing a COVID-19 vaccine has been accelerated because of previous work WHO &amp; partners have done over several years on vaccines for other coronaviruses""-@DrTedros",genuine
524,1257356372003479553,"@HSJEditor This story is factually untrue. 

The NHS #COVID19 app has not failed any clinical assessments and will go through NHS Digital's approval process after the Isle of Wight roll-out. 

The app does not track people’s locations or record their identities ensuring privacy and security",genuine
525,1265229890850152448,"RT @PIB_India: 📡LIVE NOW📡

Media briefing on current #COVID19 situation in the country

📍: National Media Centre, New Delhi

Watch on PIB's…",genuine
526,1249759256318017542,Get the latest updates about #COVID19 on our website: https://t.co/TVJ3KHe88o #covid19MA https://t.co/rMrO3O2YLY,genuine
527,1256707541385588736,"#ScienceSaturday: Over the last few weeks, chloroquine and hydroxychloroquine have become household words. Many doctors and medical researchers are asking if #COVID19 patients should receive these drugs at all. https://t.co/AOrKwVNvPl https://t.co/7lYaSbCTmk",genuine
528,1251692490802921476,"RT @WHO: Have questions about #COVID19?

Find answers on WHO WhatsApp service!
Click https://t.co/NiHHv2gzhU and text ‘hi’ 

#coronavirus h…",genuine
529,1246489116121780225,"People with COVID-19 may not have any symptoms and not know they are infected. However, they can still transmit the infection.",genuine
530,1247919281985196034,"""3⃣ we’re working hard to ensure supplies of essential medical equipment for frontline #healthworkers. 
So far, we’ve shipped more than 2M items of personal protective equipment to 133 countries &amp; we’re preparing to ship another 2M items in the coming weeks""-@DrTedros #COVID19",genuine
531,1237688218151276544,"The rumours on social media that inter-state borders might be shut amid #coronavirus scare after Mizoram's borders with Myanmar and Bangladesh were shut on Monday led to panic among the residents of the state. #COVID19 #CoronaVirusFacts #CoronaVirusUpdate

https://t.co/EzI2QU55ye",genuine
532,1228342427494170624,RT @WHO: Daily media briefing on #COVID19 with @DrTedros. #coronavirus https://t.co/gjUCjZjJ4N,genuine
533,1237240085302489089,@PollySpin @AJagiellon @tonib @starless941 People are continuing to use old data or  data from some blue check mark which lacks confirmation. Best source of info is https://t.co/6qWr2kEPpS,genuine
534,1249449714539302912,"3D printing can be useful to those on the front lines of the COVID-19 pandemic.

The @wusa9 team found that printing and donating face shields can be particularly helpful.

https://t.co/8Rg2ReizE7",genuine
535,1248301533017575428,"🔴 LIVE at 2:30 pm: @GovernorTomWolf + @SecretaryLevine will provide update on #COVID19 + efforts to mitigate the virus in PA.

WATCH:
• https://t.co/LaU3P1fVkU
• https://t.co/B4J60sEciY
• https://t.co/oHeGocRoSX
• https://t.co/KTuW7OgL9N
• Español: https://t.co/3b6uzhj3pz https://t.co/77eriVN5ZV",genuine
536,1241770507944570882,RT @SenMikeLee: OVER MY DEAD BODY https://t.co/B8BRbvRDDa,genuine
537,1239978969253982219,RT @ncdhhs: .@NC_Governor: Reasonable but strong actions are needed now to help suppress the spread of this virus &amp; save lives. Today we ta…,genuine
538,1263564930873061376,RT @CalVolunteers: #COVID19 is changing life for all of us. This #MentalHealthMonth commit to checking in on someone who might need a frien…,genuine
539,1235223212721610760,Protect yourself &amp; others  https://t.co/Dkmo6mH5aR,genuine
540,1253144057494159361,There’s no evidence herd immunity has limited COVID deaths https://t.co/RaE0Swv6Q4,genuine
541,1244792973969240066,"RT @GovMurphy: We have 3,347 new positive #COVID19 cases, bringing our total to 16,636.
• Atlantic: 29
• Bergen: 2,482
• Burlington: 178
•…",genuine
542,1244738651365552132,"Many hope the arrival of summer will weaken COVID-19, as it typically does with the seasonal flu. But experts say the virus is too new, and it's too early in the season, to determine how it’s affected by weather. #CoronavirusFacts

https://t.co/mnSJORT40D https://t.co/2BIEpiby1w",genuine
543,1238907467691515914,"RT @WSMA_update: New PSA: What your doctor wants you to know about #COVID19 symptoms. 

#COVID19WA #COVID19washington #CoronavirusUSA
(CC t…",genuine
544,1235691170648514563,"RT @CDCgov: Your household plan for #COVID19 should include 1) talking with the people who need to be included in your plan, &amp; 2) planning…",genuine
545,1250355705636249600,Older people are at greater risk from disease. It’s important to check in with those in our community to make sure they’re OK by connecting online or giving them a phone call. More at: https://t.co/tiG1JRvReW #COVID19 https://t.co/3OMOonY1Ej,genuine
546,1220645394511613952,"RT @WHO: Q: What can I do to protect myself from #coronavirus?

A: https://t.co/PKzKaO2yfK https://t.co/eNhlhR0PEq",genuine
547,1253947389616041984,"As Corona Virus keeps gripping the world in its fear, people keep coming up with new claims related to faith which can protect us from it. Recently, a post related to the Shiv Purana has been going viral on social media. It is being claimed that a 'Coron… https://t.co/KMwhlz22iQ",genuine
548,1220380867987722242,"I hope 2019-nCoV, a new #coronavirus originated from #Wuhan China, is swiftly brought under control.  https://t.co/xh0liSCRgo",genuine
549,1265405011011526657,"A New York pharmacist known as ""the Mask Man"" has been arrested after buying thousands of N95 masks and reselling them at much higher prices during the COVID-19 pandemic.
https://t.co/nAadZqtczY",genuine
550,1222864645888729088,"RT @despiteus: Coronavirus confirmed in The Philippines 

https://t.co/35zA1bhPzw

https://t.co/t5U5eG7ULp https://t.co/GQmhsXn51O",genuine
551,1259052996081537025,"A viral message claiming thrombosis - the medical term for blood clots in blood vessels - is the leading cause of COVID-19 deaths, is misleading. #BOOMFactCheck #FakeNews #CoronaVirusFacts #coronavirus #COVID19

https://t.co/ZmYkUps7vC",genuine
552,1220646239630315520,"RT @WHO: @DrTedros Reduce your risk of #coronavirus infection
https://t.co/PKzKaO2yfK https://t.co/bLmr4z3y1t",genuine
553,1248756346012332032,"RT @WSUvetmed: Researchers at the Washington Animal Disease Diagnostic Laboratory (WADDL) at #WSU have tested two cats for #COVID19 so far,…",genuine
554,1259793581167919106,"RT @PIB_India: LIVE NOW: Media briefing on current #COVID19 situation in the country

📍: National Media Centre

#IndiaFightsCoronavirus 

W…",genuine
555,1241835315897282561,"RT @GovernorsOffice: Today at 6:00 PM, @GovernorTomWolf will provide an update on COVID-19 mitigation efforts and encourage compliance with…",genuine
556,1262427737446375428,"RT @MayoMedEd: New CME: free webinar series on #COVID19 for medical professionals. In the first live discussion on May 19 at 9 a.m. CT, @Dr…",genuine
